lat,lon,value,tooltip
42.54805,-71.25054,7425.67661861,"01821 - $218,374,298 - American Science and Engineering, AXSUN Technologies, IBRIX, Luminus, Millipore, ... - $7,425 per person"
42.244609,-71.16553,1523.87818166,"02026 - $35,801,994 - Metatomix, Ntirety, Reflexis Systems - $1,523 per person"
42.166776,-71.1343,315.304390007,"02021 - $6,500,000 - CrossTech Partners, KoolConnect Technologies, L-3 Communications, Lapuck Laboratories, myLykes, ... - $315 per person"
41.388387,-81.44365,347.262831182,"44139 - $7,720,000 - Energy Focus, Jaincotech, SageQuest, 5 Minute Mystery - $347 per person"
47.57487,-122.39392,61.9418035148,"98116 - $1,290,000 - iCopyright, Truth to Power - $61 per person"
41.323547,-74.19531,1.03116702328,"10950 - $40,000 - chcklst, Dreamstreet Golf - $1 per person"
41.8474,-87.63126,33.9897605846,"60616 - $1,600,000 - Chromatin, JumpForward - $33 per person"
41.735645,-70.48866,37.8089265954,"02563 - $410,000 - Fringe Corp - $37 per person"
33.853853,-84.22036,1110.73401006,"30084 - $36,000,000 - Lehigh Technologies, Sterling Ledet Adobe Training, Utility Associates - $1,110 per person"
40.461012,-86.93664,489.913040435,"47906 - $28,000,000 - Endocyte, Kylin Therapeutics, 3stepAdvertising - $489 per person"
39.643637,-104.90406,25.1256281407,"80237 - $410,000 - Cadre Technologies, EZregister, Paragon Solutions Group - $25 per person"
33.07707,-96.79859,2709.82120245,"75024 - $53,500,000 - BackVerse, DealTaker, EDS, FourthWall Media, GodTube, ... - $2,709 per person"
42.10809,-86.41801,549.881944642,"49022 - $19,330,000 - Whirlpool - $549 per person"
40.770898,-73.00213,0.715768377353,"11772 - $30,000 - ExpertFlyer - $0 per person"
39.970241,-86.15416,2833.99081406,"46032 - $98,415,999 - Blinkweb, ChaCha, Interactions, Marcadia Biotech, Precise Path Robotics, ... - $2,833 per person"
39.907838,-86.01405,20.6804265845,"46256 - $510,000 - Cine-tal Systems, Communications Products, Thompson / kerr Displays - $20 per person"
33.033214,-97.05965,58.7609827075,"75028 - $2,100,000 - Fancorps, Genuitec, InstaJob - $58 per person"
39.905689,-86.06733,117.096018735,"46250 - $2,000,000 - GlobalMagic Corporation, Isleptthroughclass.com, Vontoo - $117 per person"
43.078646,-89.37727,492.753060079,"53703 - $13,163,898 - Brazen Careerist, Broadcast Interactive Media, Entrustet, Fansoft Media, Hardin Design & Development, ... - $492 per person"
42.462734,-83.45865,64.8820108617,"48375 - $1,350,000 - Mount Knowledge USA - $64 per person"
38.646981,-90.63155,1109.5118148,"63005 - $18,500,000 - Faxo, Niti Surgical Solutions, Technology Partners - $1,109 per person"
38.07735,-78.42042,140.798409806,"22911 - $1,700,000 - PluroGen Therapeutics, Privaris - $140 per person"
42.477142,-71.4422,9337.80512407,"01720 - $185,150,000 - Azuki Systems, Blackwave, eIQnetworks, Etoolsmiths, Lumigent Technologies, ... - $9,337 per person"
42.5065,-83.35363,27.7592715967,"48334 - $500,000 - Intellectual Asset Group, Invesp, MicroWorld Technologies Inc, VeriShow - $27 per person"
34.021611,-118.39168,1120.26359143,"90232 - $17,000,000 - Apollo Interactive, Computing.net, Crackle, Flektor, Media Temple, ... - $1,120 per person"
43.05348,-88.39844,680.857833779,"53018 - $5,349,500 - Expressume, My Health Direct - $680 per person"
33.997179,-118.40145,1305.36860229,"90230 - $41,700,000 - Cognition Technologies, Fonality, Inconen, Infosearch Media, Planet Antares, ... - $1,305 per person"
34.044662,-118.24255,1783.69486995,"90013 - $17,350,000 - BatesHook, Contour Management LA, IVR Technologies, kidthing, Oblong Industries, ... - $1,783 per person"
34.061611,-118.23944,32.7043202407,"90012 - $1,000,000 - High Density Networks - $32 per person"
34.062709,-118.31481,12094.6989192,"90010 - $23,500,000 - ALi Corporation, Incited Media, Musicshake, ShoeDazzle, XBIZ - $12,094 per person"
34.029711,-118.35255,218.233691024,"90016 - $10,250,000 - CrownPeak - $218 per person"
34.038993,-118.26516,2709.13175631,"90015 - $41,000,000 - HauteLook - $2,709 per person"
34.042912,-118.25193,142.126208073,"90014 - $500,000 - Subtextual - $142 per person"
38.645484,-90.32888,34.5065562457,"63105 - $500,000 - Dabbledoo, Global Velocity, Viasystems Group - $34 per person"
38.631451,-90.21415,271.562024766,"63103 - $1,250,000 - International Liars Poker Association, LangLearner, Sigma-Aldrich - $271 per person"
38.646201,-90.25435,4.78697941599,"63108 - $100,000 - LockerDome, Slicehost - $4 per person"
30.17873,-95.5021,2087.22741433,"77381 - $75,040,000 - Fusion Geophysical, Lexicon Pharmaceuticals - $2,087 per person"
26.22876,-80.15816,1506.31879331,"33069 - $36,950,000 - Bluetise, Cash4Gold, Onstream Media, ServusXchange, LLC - $1,506 per person"
40.791593,-73.40543,5.5720653789,"11747 - $90,000 - Logaway, March Hare Software, Nastel, Newsday, Parents R People, ... - $5 per person"
41.99623,-87.81091,1668.28523862,"60631 - $48,100,000 - APICS, Littelfuse, NeuroTherapeutics Pharma, tvCompass, Xchanging - $1,668 per person"
33.955913,-118.35868,399.925347269,"90301 - $15,000,000 - C3 Jian, MMM, SageTV - $399 per person"
40.614997,-111.88704,339.238416205,"84047 - $9,612,999 - Burton Group, inContact, MediProPharma, Streyner, 7 Degrees - $339 per person"
40.366648,-111.89052,139.065547359,"84043 - $3,280,000 - Kynetx, TeamStreamz, Zonder - $139 per person"
40.338552,-111.7162,1699.02175212,"84042 - $14,215,715 - Altiris, C7 Data Centers, DirectPointe, KeyLabs, Luxul Wireless, ... - $1,699 per person"
41.03073,-73.62985,19.550342131,"06830 - $480,000 - FMP Products, iCall, Iris Wireless, Wasoobi - $19 per person"
38.873692,-104.81869,166.295904599,"80907 - $4,560,000 - Linear Manufacturing, SIMTEK, Tech for Less - $166 per person"
38.834282,-104.81654,3409.91319329,"80903 - $51,459,000 - Accellos, Alert Management Systems, Fusion Marketing Partners, Lazy Angel, Redwood Collaborative Media - $3,409 per person"
42.556943,-83.11506,179.694519317,"48083 - $4,000,000 - Compact Power, Inc., Entertainment Publications, JobApp Network, North American Bancard - $179 per person"
41.716094,-81.2396,0.317384749663,"44077 - $16,000 - Joroto - $0 per person"
33.786805,-84.437,32.8768152699,"30318 - $1,750,000 - Cartoon Network, Free All Media, Infinite Designs, Maestro, MailChimp, ... - $32 per person"
33.872053,-84.33611,0.530544001305,"30319 - $19,515 - Analytics Quotient, Ashe Media Holdings, Cox Communications, FanDriveMedia, LocalPrice - $0 per person"
40.617016,-80.05916,109.577032654,"15090 - $2,000,000 - Accipiter Systems, Co-eXprise - $109 per person"
47.530639,-121.83053,26.1643118786,"98065 - $100,000 - Valuevine - $26 per person"
33.761223,-84.39599,2075.21522429,"30313 - $22,900,000 - AppointmentCity, CardioMEMS, Medianomic - $2,075 per person"
34.137707,-117.96569,3.6496350365,"91010 - $100,000 - Magic Rock Entertainment - $3 per person"
34.211171,-118.19776,49.5368306336,"91011 - $1,000,000 - Zigabid - $49 per person"
37.278843,-121.95446,10852.8147876,"95008 - $488,051,081 - Abazab, Anchor Bay Technologies, AOptix Technologies, APTARE, Asyncast Corporation, ... - $10,852 per person"
37.515014,-121.92916,2095.50202515,"94539 - $98,300,000 - Active Optical MEMS, Advanced Power Projects, AMAX Global Services, Asus, bHive Software, ... - $2,095 per person"
35.846363,-78.83866,23505.2093023,"27560 - $242,573,760 - Active Data Services, AdvancedNetworX, Alpheon Corporation, Avance Care, BlueStripe Software, ... - $23,505 per person"
45.195606,-92.81649,381.097560976,"55047 - $1,000,000 - mnlakeplace.com - $381 per person"
40.306286,-74.52627,1927.1342059,"08512 - $19,730,000 - Cornerstone Pharmaceuticals, Pharmacopeia, Xenogen Biosciences - $1,927 per person"
40.18238,-74.42134,46.992481203,"08510 - $100,000 - AskPoodle, Stumpedia - $46 per person"
43.116713,-77.55904,169.561531246,"14618 - $3,795,974 - eHealth Global Technologies, Hyper-Reach - $169 per person"
30.292424,-97.73856,327.120074557,"78705 - $8,774,996 - AppUseful, Are You Watching This?!, BuzzStream, eCampus Realty, Fundable.com, ... - $327 per person"
30.246309,-97.76087,948.865869731,"78704 - $41,037,500 - Allure Energy, ATX Innovation, Bandize, BidModo, BridgePose, ... - $948 per person"
30.27127,-97.74103,31151.9652399,"78701 - $120,090,826 - B-Side Entertainment, BedandBreakfast.com, BlueLine Strategies, Boundless Network, Challenge Games, ... - $31,151 per person"
30.290907,-97.76277,24649.0404902,"78703 - $482,751,458 - ApartmentRatings, Callvine, HomeAway, Navsports, Ucareer, ... - $24,649 per person"
30.265158,-97.71879,430.460637259,"78702 - $9,700,000 - Balcones Resources, Bewoop, Conjunctured, FameCast, FanForce, ... - $430 per person"
40.580703,-74.41401,2431.63823637,"07080 - $52,999,987 - CHARGE Anywhere, cometro, Denville Scientific, Global Bay Mobile, OSR Solutions, ... - $2,431 per person"
32.946678,-97.14523,118.663375736,"76092 - $2,500,000 - DealerBahn, Geos Communications, OpenCircle, Sabre, Travelocity - $118 per person"
42.880107,-78.8699,495.540138751,"14203 - $500,000 - Advantage Home TeleHealth, AndroBioSys, Buffalo Center of Excellence - $495 per person"
34.139536,-118.7607,3397.08963718,"91301 - $85,953,162 - Appulate, ClipBlast!, Interneer, Interthinx, Kythera Biopharmaceuticals, ... - $3,397 per person"
34.133513,-118.66464,4903.67505498,"91302 - $115,942,493 - C3L3B Digital, Emergent Game Technologies, EmergentGameTechnologies, Fulcrum Microsystems, Masher Media, ... - $4,903 per person"
34.198204,-118.60206,4.25387102263,"91303 - $100,000 - MySongToYou, Topanga Technologies - $4 per person"
39.059254,-94.62453,275.919155687,"66103 - $4,000,000 - Zavers - $275 per person"
47.614744,-117.35892,9.91198160336,"99223 - $250,000 - Koko - $9 per person"
42.313498,-122.87944,2.69890964
